-0.179966	0.080564	-1.00627	0.15046	0.227063
-0.172613	0.0680246	-1.12765	0.164056	0.197988
-0.167703	0.0532631	-1.2507	0.176122	0.151341
-0.16533	0.0378563	-1.40237	0.181656	0.068952
-0.164073	0.0227727	-1.55044	0.167846	-0.144425
-0.164604	0.00935267	-1.65929	0.153157	-0.225781
-0.165504	-0.00136116	-1.72208	0.148294	-0.269114
-0.165283	-0.0049084	-1.70456	0.153585	-0.185928
-0.165426	-0.00329545	-1.61173	0.18705	-0.125404
-0.165873	-0.00264729	-1.33353	0.195933	0.0930654
-0.165786	-0.00098293	-1.08791	0.194364	0.136534
-0.165973	0.00128164	-0.90774	0.18711	0.147566
-0.166531	0.00258632	-0.688374	0.17512	0.175248
-0.163492	0.000740779	-0.57694	0.16417	0.132292
-0.159181	-0.00171628	-0.49455	0.156607	0.116286
-0.152776	-0.00472867	-0.443009	0.150344	0.0951229
-0.14609	-0.00690583	-0.409804	0.146257	0.0813734
-0.137654	-0.00959298	-0.34829	0.136399	0
-0.129623	-0.0119453	-0.30215	0.134964	-0.0743528
-0.121644	-0.0135515	-0.223878	0.125733	-0.0717239
-0.113455	-0.0147206	-0.0868445	0.962003	1
-0.107601	-0.0147628	0.12514	0.948103	1
-0.104917	-0.0136211	0.289654	0.916147	0.988194
-0.0996567	-0.0125684	0.436793	-0.943296	-1
-0.0898115	-0.00712735	0.603168	-0.171529	0.171529
-0.076703	0.00226856	0.742056	-0.139881	0.139881
-0.0625692	0.0150504	0.832229	-0.559236	0.434359
-0.0535453	0.0219236	0.919118	-0.289749	0.205622
-0.050376	0.0234228	0.927805	-0.276641	0.206487
-0.0516061	0.0234146	0.753459	0.414401	-0.509689
-0.050265	0.0230263	0.4857	-0.0995586	-0.140083
-0.0509973	0.0219409	0.0673738	-0.171545	0
-0.0531402	0.022114	-0.213997	-0.168676	0.0851629
-0.0550071	0.0225028	-0.198527	-0.132634	-0.073456
-0.0592724	0.0231497	-0.206809	-0.129555	-0.0680912
-0.0632638	0.0234097	-0.291626	-0.141762	0.0722673
-0.0675194	0.0240202	-0.369984	-0.145406	0.0801013
-0.0711475	0.025685	-0.474578	-0.158706	0.0925177
-0.0755355	0.027115	-0.532017	-0.158678	0.091412
-0.0791102	0.0293	-0.620233	-0.17017	0.103455
-0.0813642	0.0304747	-0.721173	-0.176839	0.116808
-0.0840471	0.032652	-0.836597	-0.196346	0.160117
-0.0858168	0.0358085	-0.972735	-0.205043	0.191252
-0.0873359	0.0391505	-1.14362	-0.209579	0.222592
-0.0884913	0.0421962	-1.35299	-0.198604	0.25483
-0.08908	0.0457525	-1.72699	-0.0745235	0.204771
-0.0888083	0.0494206	-2.02727	0.0754514	0.200367
-0.0877759	0.0508036	-2.32122	0.0901708	0.190634
-0.0871319	0.0504926	-2.55544	0.0918044	0.176897
-0.0893387	0.049134	-2.74644	0.120413	0.145507
-0.0944842	0.0475409	-2.88408	0.140715	0.105834
-0.100968	0.0464381	-3.01426	0.15315	0
